arm,tstart,steps,nfe,depth,n,cfg_tar,run,lpaps,lpaps_sem,clap,clap_sem,muq,muq_sem,clap_dir,clap_dir_sem,mulan_dir,mulan_dir_sem
ODEInv (no LoRA),33,132,100,25,696,3.5,stableaudio_odeinv_nolora_full_nfe100_t33_s132_cfgtar3.5,2.9286038823054668,0.015873285571758284,0.23786130840381625,0.004562036742263979,0.1657776616763119,0.007147824116569447,0.0746797934855634,0.004111446538972141,0.10866011659201266,0.005501915202862875
ODEInv (no LoRA),33,99,100,33,696,3.5,stableaudio_odeinv_nolora_full_nfe100_t33_s99_cfgtar3.5,3.3828308886181118,0.019518180650360834,0.26364258498194715,0.00429865127474637,0.18396426826125364,0.006921639575412216,0.1291984170715421,0.004660410154511932,0.16838922514412927,0.006128516508827991
ODEInv (no LoRA),33,66,100,50,696,3.5,stableaudio_odeinv_nolora_full_nfe100_t33_s66_cfgtar3.5,4.620696843889368,0.024195507372727736,0.3121048849409667,0.0035704831717056186,0.24540788529543794,0.006275668521168659,0.2187509808265176,0.005458719663750397,0.2716467771337946,0.007028393039465028
ODEInv (no LoRA),33,44,100,75,696,3.5,stableaudio_odeinv_nolora_full_nfe100_t33_s44_cfgtar3.5,5.436671045251276,0.026787522009737146,0.3155132608832988,0.0033121297986444987,0.2776532943147079,0.005384379536000898,0.2548287297617751,0.005957625652041913,0.3180226369763607,0.007097401111527396
ODEInv (no LoRA),33,34,100,97,696,3.5,stableaudio_odeinv_nolora_full_nfe100_t33_s34_cfgtar3.5,5.548623150889672,0.02677699476471734,0.3024101963592559,0.0034269333057538724,0.2703265905314682,0.005397642302056567,0.2508174469741329,0.0058485443522034025,0.31510728944010025,0.0070279092089968595
ODEInv (no LoRA),33,132,100,25,696,7.0,stableaudio_odeinv_nolora_full_nfe100_t33_s132_cfgtar7.0,3.0127113594634323,0.0160864922507856,0.24629761348306772,0.004539984046599267,0.1713766842141253,0.007142145292491621,0.09130789800520299,0.004271684490646446,0.12978154810576367,0.005734761508025316
ODEInv (no LoRA),33,99,100,33,696,7.0,stableaudio_odeinv_nolora_full_nfe100_t33_s99_cfgtar7.0,3.601803423150289,0.01939295346911607,0.28208221664861416,0.004208771656603193,0.20016371223780502,0.006842024239715266,0.1564667436659561,0.00502073047634582,0.20201230567181483,0.006671909704707086
ODEInv (no LoRA),33,66,100,50,696,7.0,stableaudio_odeinv_nolora_full_nfe100_t33_s66_cfgtar7.0,5.029128660609896,0.022747136720325783,0.33681257221331706,0.0033078395056564814,0.28186392079621964,0.005862300824639163,0.2533390748190115,0.00584814623445092,0.3220793165704075,0.007249857739165416
ODEInv (no LoRA),33,44,100,75,696,7.0,stableaudio_odeinv_nolora_full_nfe100_t33_s44_cfgtar7.0,5.7592332766944425,0.024756456950194766,0.3248927565021895,0.0030850197055793506,0.3006018073056843,0.005209989243644702,0.26580568921923553,0.005995005918082194,0.3404660106967096,0.007245011943576544
ODEInv (no LoRA),33,34,100,97,696,7.0,stableaudio_odeinv_nolora_full_nfe100_t33_s34_cfgtar7.0,5.827730096613996,0.024313335666658605,0.3164847861510662,0.0032294397707836567,0.2963866058177711,0.005189417562526825,0.26292977683197966,0.005973896514223899,0.3387489786101291,0.007084155493509263
ODEInv (no LoRA),33,132,100,25,696,10.5,stableaudio_odeinv_nolora_full_nfe100_t33_s132_cfgtar10.5,3.1009021585100682,0.01630057556905922,0.2533834211590523,0.004493063303203899,0.17603099946168133,0.007114255041040596,0.10555682057613806,0.004443729783201901,0.14729990857926295,0.005948815923805809
ODEInv (no LoRA),33,99,100,33,696,10.5,stableaudio_odeinv_nolora_full_nfe100_t33_s99_cfgtar10.5,3.7759785669916437,0.01950335718183435,0.29471932404634,0.004145552104675548,0.21332134220223264,0.006779507065269512,0.1744976525085218,0.005284736909988815,0.22581049466195205,0.006992884088462032
ODEInv (no LoRA),33,66,100,50,696,10.5,stableaudio_odeinv_nolora_full_nfe100_t33_s66_cfgtar10.5,5.27422208914469,0.021635952290755232,0.3465517880490729,0.003252945568646257,0.3002220181073865,0.00557161872665342,0.265902442331747,0.006016777333467647,0.3428716644304858,0.007272535161234861
ODEInv (no LoRA),33,44,100,75,696,10.5,stableaudio_odeinv_nolora_full_nfe100_t33_s44_cfgtar10.5,5.925451673630097,0.023231674001149758,0.3253726007636963,0.0032299588562418107,0.3072814710494117,0.005174967809375789,0.26856422543307584,0.006017671984705424,0.34808964194828945,0.007224468052704385
